學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),外國學生小計,外國學生數男,外國學生女,外國學生數之在學比率(%)
106,私立,技專校院,1069,修平學校財團法人修平科技大學,06121018,資訊網路技術系,學士班(日間),5,5,0,1.66
106,私立,技專校院,1069,修平學校財團法人修平科技大學,06131017,資訊管理系,學士班(日間),1,1,0,0.41
106,私立,技專校院,1069,修平學校財團法人修平科技大學,07141020,電子工程系,學士班(日間),2,2,0,0.84
106,私立,技專校院,1069,修平學校財團法人修平科技大學,07151021,機械工程系,學士班(日間),3,3,0,0.72
106,私立,技專校院,1069,修平學校財團法人修平科技大學,07191026,工業工程與管理系,學士班(日間),5,5,0,2.07
106,私立,技專校院,1069,修平學校財團法人修平科技大學,10151029,觀光與遊憩管理系,學士班(日間),1,0,1,0.29
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,02151001,流行音樂事業學士學位學程,學士班(日間),1,1,0,0.77
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,02152002,演藝事業學士學位學程,學士班(日間),3,3,0,1.07
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,02311003,應用外語系,學士班(日間),3,3,0,1.07
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,04131007,企業管理系,學士班(日間),1,1,0,0.28
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,04132009,行銷與流通管理系,學士班(日間),1,0,1,0.29
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,07141015,資訊工程系,學士班(日間),2,2,0,0.45
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,07151017,機械工程系,學士班(日間),1,1,0,0.12
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,07151017,機械工程系機電整合碩士班,碩士班(日間),1,1,0,2.94
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10121028,化妝品應用與管理系,學士班(日間),6,0,6,1.18
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10131023,烘焙創意與經營管理學士學位學程,學士班(日間),1,0,1,0.40
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10151024,觀光事業系,學士班(日間),1,1,0,0.17
106,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10152027,休閒事業系,學士班(日間),1,0,1,0.16
106,私立,技專校院,1072,大華學校財團法人敏實科技大學,07141017,電機與電子工程系,學士班(日間),1,1,0,1.67
106,私立,技專校院,1072,大華學校財團法人敏實科技大學,10131023,餐飲管理系,學士班(日間),33,16,17,16.84
106,私立,技專校院,1072,大華學校財團法人敏實科技大學,10151024,觀光管理系,學士班(日間),2,2,0,1.16
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,02112004,數位設計系,學士班(日間),1,1,0,0.25
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,02123005,商業設計系,學士班(日間),2,0,2,0.43
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,02311002,應用英語系,學士班(日間),1,1,0,0.45
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,03211007,資訊傳播系,學士班(日間),1,0,1,0.27
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,04131011,企業管理系,學士班(日間),79,30,49,20.79
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,04141015,國際商務系,學士班(日間),2,1,1,0.80
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,06134022,資訊管理系,學士班(日間),30,0,30,12.05
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,10131025,餐旅管理系,學士班(日間),50,31,19,5.67
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,10151026,觀光休閒系,學士班(日間),2,1,1,0.32
106,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,10151026,觀光休閒系,碩士班(日間),1,1,0,3.33
106,私立,技專校院,1074,南榮學校財團法人南榮科技大學,02123014,創意產品設計系,學士班(日間),4,2,2,13.79
106,私立,技專校院,1074,南榮學校財團法人南榮科技大學,02311012,應用日語系,學士班(日間),25,17,8,18.25
106,私立,技專校院,1074,南榮學校財團法人南榮科技大學,04131017,企業管理系,學士班(日間),3,2,1,6.98
106,私立,技專校院,1074,南榮學校財團法人南榮科技大學,04199016,數位行銷與廣告系,學士班(日間),2,0,2,4.55
106,私立,技專校院,1074,南榮學校財團法人南榮科技大學,06131019,資訊科技系,學士班(日間),2,2,0,1.98
106,私立,技專校院,1074,南榮學校財團法人南榮科技大學,10131027,餐旅管理系,學士班(日間),10,8,2,4.27
106,私立,技專校院,1074,南榮學校財團法人南榮科技大學,10152029,休閒運動管理系,學士班(日間),1,0,1,1.47
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,01131001,華語文教學研究所,碩士班(日間),7,1,6,16.67
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,01131002,外語教學系,學士班(日間),1,1,0,0.24
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311005,外語文教事業發展研究所,碩士班(日間),3,2,1,23.08
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311007,英國語文系,學士班(日間),35,5,30,5.14
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311007,英國語文系,碩士班(日間),1,0,1,7.14
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311007,英國語文科,五專,2,0,2,0.38
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311009,法國語文系,學士班(日間),3,0,3,0.68
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311009,法國語文科,五專,1,0,1,0.40
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311010,德國語文系,學士班(日間),5,0,5,1.00
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311011,西班牙語文系,學士班(日間),6,2,4,1.29
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311011,西班牙語文科,五專,2,0,2,0.80
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311012,日本語文系,學士班(日間),9,1,8,0.96
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02312013,翻譯系,學士班(日間),14,2,12,5.00
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02312014,多國語複譯研究所,碩士班(日間),7,5,2,14.29
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02323004,應用華語文系,學士班(日間),14,3,11,3.00
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,03122016,國際事務系,學士班(日間),12,4,8,5.91
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,03122016,國際事務碩士學位學程,碩士班(日間),5,4,1,31.25
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,04131017,國際事業暨文化交流研究所,碩士班(日間),2,1,1,10.00
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,04131020,國際企業管理系,學士班(日間),17,8,9,7.46
106,私立,技專校院,1075,文藻學校財團法人文藻外語大學,06134024,數位內容應用與管理系,學士班(日間),1,0,1,0.30
106,私立,技專校院,1076,華夏學校財團法人華夏科技大學,04131004,企業管理系,學士班(日間),3,2,1,1.26
106,私立,技專校院,1076,華夏學校財團法人華夏科技大學,07141016,智慧型機器人研究所,碩士班(日間),1,1,0,3.23
106,私立,技專校院,1076,華夏學校財團法人華夏科技大學,10121019,化妝品應用系,學士班(日間),2,0,2,0.49
106,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,04132003,行銷與流通管理系,學士班(日間),22,8,14,12.43
106,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,04133012,醫務暨健康管理系,學士班(日間),13,7,6,4.26
106,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,06131005,資訊科技與管理系,學士班(日間),40,32,8,15.21
106,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,09131007,護理系,學士班(日間),22,2,20,6.65
106,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,09131007,護理科,五專,15,5,10,1.20
106,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,09141010,醫學影像暨放射科學系,學士班(日間),11,7,4,5.50
106,私立,技專校院,1078,致理學校財團法人致理科技大學,02112012,多媒體設計系,學士班(日間),6,3,3,1.28
106,私立,技專校院,1078,致理學校財團法人致理科技大學,04121016,財務金融系,學士班(日間),1,0,1,0.12
106,私立,技專校院,1078,致理學校財團法人致理科技大學,04131014,企業管理系,學士班(日間),4,1,3,0.59
106,私立,技專校院,1078,致理學校財團法人致理科技大學,04131014,企業管理系服務業經營管理碩士班,碩士班(日間),1,1,0,4.17
106,私立,技專校院,1078,致理學校財團法人致理科技大學,04132019,行銷與流通管理系,學士班(日間),39,8,31,6.20
106,私立,技專校院,1078,致理學校財團法人致理科技大學,04141015,國際貿易系,學士班(日間),35,5,30,4.99
106,私立,技專校院,1078,致理學校財團法人致理科技大學,04141015,國際貿易系,碩士班(日間),2,0,2,7.69
106,私立,一般大學,1079,康寧學校財團法人康寧大學,02311003,應用外語學系,學士班(日間),7,2,5,5.88
106,私立,一般大學,1079,康寧學校財團法人康寧大學,02311003,應用外語學系,碩士班(日間),3,1,2,23.08
106,私立,一般大學,1079,康寧學校財團法人康寧大學,03211009,資訊傳播學系,學士班(日間),12,12,0,15.19
106,私立,一般大學,1079,康寧學校財團法人康寧大學,04131011,企業管理學系,學士班(日間),2,2,0,1.96
106,私立,一般大學,1079,康寧學校財團法人康寧大學,06134035,數位應用學系,學士班(日間),1,1,0,1.72
106,私立,一般大學,1079,康寧學校財團法人康寧大學,09131043,健康照護管理學系,學士班(日間),26,22,4,17.81
106,私立,一般大學,1079,康寧學校財團法人康寧大學,10131050,餐飲管理學系,學士班(日間),3,1,2,3.53
106,私立,一般大學,1079,康寧學校財團法人康寧大學,10131050,餐飲管理學系,碩士班(日間),1,1,0,2.94
106,私立,一般大學,1079,康寧學校財團法人康寧大學,10152055,休閒管理學系,學士班(日間),33,23,10,15.79
106,私立,一般大學,1079,康寧學校財團法人康寧大學,10152055,休閒管理學系,碩士班(日間),3,1,2,9.09
106,私立,技專校院,1081,東方學校財團法人東方設計大學,02123014,流行商品設計系,學士班(日間),1,0,1,1.02
106,私立,技專校院,1081,東方學校財團法人東方設計大學,02123020,設計行銷系,學士班(日間),28,18,10,29.79
106,私立,技專校院,1081,東方學校財團法人東方設計大學,02124017,室內設計系,學士班(日間),24,18,6,18.05
106,私立,技專校院,1081,東方學校財團法人東方設計大學,10131025,餐飲管理系,學士班(日間),20,15,5,9.85
106,私立,技專校院,1081,東方學校財團法人東方設計大學,10151028,觀光與休閒事業管理系,學士班(日間),19,15,4,23.17
106,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,02111009,數位媒體設計系,學士班(日間),5,4,1,3.42
106,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,02122007,時尚造型設計系,學士班(日間),22,11,11,8.03
106,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,02123011,創意商品設計系,學士班(日間),2,2,0,1.77
106,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,02152002,演藝事業系,學士班(日間),1,1,0,0.26
106,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,02199012,文化創意設計研究所,碩士班(日間),1,0,1,3.03
106,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,04131018,經營管理系,學士班(日間),3,2,1,2.59
106,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,10151032,觀光旅遊管理系,學士班(日間),4,3,1,1.45
